network_size,exp,tries,time[us]
13000,89,42105,854851
13000,90,12621,255083
13000,91,1459,29216
13000,92,6632,134670
13000,93,6984,141761
13000,94,14775,301671
13000,95,6691,135598
13000,96,18488,378172
13000,97,12500,253877
13000,98,4560,93384
13000,99,20033,407003
14000,0,37577,761309
14000,1,2982,60566
14000,2,10661,215362
14000,3,3077,62367
14000,4,38711,781610
14000,5,11162,225698
14000,6,19672,399909
14000,7,73054,1492097
14000,8,51445,1041433
14000,9,23946,483374
14000,10,9135,184921
14000,11,33023,670012
14000,12,21009,431706
14000,13,26178,531879
14000,14,4155,86343
14000,15,3524,72314
14000,16,15925,321482
14000,17,13032,263249
14000,18,15403,314052
14000,19,4017,81152
14000,20,412,8306
14000,21,1702,34458
14000,22,36477,737228
14000,23,14243,293199
14000,24,757,15834
14000,25,6405,132356
14000,26,260,5332
14000,27,1728,35651
14000,28,7424,153181
14000,29,4830,98807
14000,30,5461,110244
14000,31,10083,204860
14000,32,37907,764311
14000,33,8676,175177
14000,34,1465,29830
14000,35,215,4594
14000,36,47635,964081
14000,37,8205,167414
14000,38,47732,969131
14000,39,14410,297727
14000,40,2125,44156
14000,41,2536,51256
14000,42,970,19697
14000,43,15617,316700
14000,44,2989,60726
14000,45,7800,161841
14000,46,8664,179382
14000,47,24573,498735
14000,48,51959,1052344
14000,49,20111,414576
14000,50,2875,58798
14000,51,10322,227491
14000,52,1086,21942
14000,53,10213,206129
14000,54,16012,323117
14000,55,22511,468203
14000,56,21167,428340
14000,57,31341,644022
14000,58,11052,227248
14000,59,36464,746663
14000,60,10084,206281
14000,61,19449,393670
14000,62,22010,449986
14000,63,5356,108692
14000,64,22774,460765
14000,65,1631,32808
14000,66,10265,209046
14000,67,36934,751490
14000,68,14485,294029
14000,69,13749,276837
14000,70,9379,188978
14000,71,2754,55603
14000,72,12869,265276
14000,73,3281,67017
14000,74,38712,785530
14000,75,16721,337309
14000,76,36765,745371
14000,77,13031,263735
14000,78,2655,53628
14000,79,1459,29267
14000,80,23219,468374
14000,81,8421,169525
14000,82,17647,356102
14000,83,22928,463536
14000,84,56531,1144237
14000,85,7041,142301
14000,86,1769,35936
14000,87,5635,122401
14000,88,47589,961393
14000,89,2002,40663
14000,90,20990,423551
14000,91,3559,72420
14000,92,3905,79073
14000,93,3362,68047
14000,94,16371,330839
14000,95,3598,72914
14000,96,29150,589157
14000,97,4299,86883
14000,98,6581,132783
14000,99,1973,39949
15000,0,31700,640261
15000,1,2379,48402
15000,2,8275,169111
15000,3,76467,1556203
15000,4,15320,309679
15000,5,7835,158346
15000,6,26737,543725
15000,7,10,236
15000,8,34803,726295
15000,9,43703,919210
15000,10,8193,165431
15000,11,10155,208122
15000,12,7241,149660
15000,13,5825,122437
15000,14,2579,59757
15000,15,8562,196058
15000,16,10408,231430
15000,17,6958,157821
15000,18,6646,158252
15000,19,3906,100805
15000,20,27157,742322
15000,21,3567,104710
15000,22,10389,279496
15000,23,8443,227967
15000,24,14834,386710
15000,25,850,19730
15000,26,32452,719067
15000,27,4647,102289
15000,28,13077,396232
15000,29,3300,89141
15000,30,52897,1244673
15000,31,916,19813
15000,32,44845,985645
15000,33,21222,455508
15000,34,32835,763904
15000,35,25624,616088
15000,36,3314,78302
15000,37,71074,1818753
15000,38,15281,332449
15000,39,22364,510458
15000,40,29856,663896
15000,41,40454,912903
15000,42,27259,600959
15000,43,2807,63191
15000,44,35625,800494
15000,45,58286,1362543
15000,46,13239,298808
15000,47,2068,42415
15000,48,45948,1029792
15000,49,17816,418133
15000,50,1629,35313
15000,51,826,21253
15000,52,14411,340850
15000,53,12247,255935
15000,54,627,13112
15000,55,19860,420375
15000,56,16300,368891
15000,57,19881,447937
15000,58,52664,1213867
15000,59,37995,845285
15000,60,13111,297388
15000,61,58438,1308980
15000,62,20997,451050
15000,63,10574,241592
15000,64,18831,448860
15000,65,9256,215929
15000,66,546,11688
15000,67,37715,837331
15000,68,7767,170456
15000,69,38805,850045
15000,70,5633,140795
15000,71,14551,333409
15000,72,2248,50355
15000,73,8997,220485
15000,74,3103,77278
15000,75,3812,98358
15000,76,15757,367346
15000,77,19645,436316
15000,78,37486,801878
15000,79,11321,258927
15000,80,1261,27982
15000,81,17820,391542
15000,82,9724,200438
15000,83,34767,770108
15000,84,8217,186160
15000,85,403,9293
15000,86,22067,537878
15000,87,41206,1003734
15000,88,7579,179028
15000,89,17541,401662
15000,90,16277,371067
15000,91,197,4460
15000,92,15275,348632
15000,93,19114,425350
15000,94,4119,89792
15000,95,3341,74876
15000,96,7961,174791
15000,97,44634,988521
15000,98,3105,68618
15000,99,34014,752156
16000,0,6511,144129
16000,1,29417,650900
16000,2,6914,150579
16000,3,12302,269755
16000,4,51753,1143127
16000,5,453,10228
16000,6,34998,764926
16000,7,13745,309968
16000,8,21001,460662
16000,9,8345,182023
16000,10,30673,672809
16000,11,48934,1071049
16000,12,7671,168940
16000,13,35116,766650
16000,14,10034,224897
16000,15,4372,99424
16000,16,90,1908
16000,17,4668,102835
16000,18,6481,147753
16000,19,28150,622844
16000,20,18148,408773
16000,21,3369,76549
16000,22,416,9127
16000,23,9896,218544
16000,24,763,17075
16000,25,2800,61694
16000,26,51069,1126646
16000,27,13770,330598
16000,28,5814,136809
16000,29,10965,243348
16000,30,14639,329987
16000,31,8201,182187
16000,32,10976,260863
16000,33,10791,238358
16000,34,35725,791264
16000,35,2907,65713
16000,36,3205,74248
16000,37,16937,387467
16000,38,2740,59969
16000,39,13899,317548
16000,40,22930,521137
16000,41,56017,1254188
16000,42,4818,106253
16000,43,16038,357697
16000,44,5455,121879
16000,45,9388,216517
16000,46,12562,286265
16000,47,6396,142085
16000,48,38697,860283
16000,49,5807,128646
16000,50,26846,596611
16000,51,30696,691925
16000,52,55674,1240913
16000,53,41282,905844
16000,54,34977,791174
16000,55,1914,42123
16000,56,10908,238934
16000,57,9760,214811
16000,58,5776,127190
16000,59,51474,1141963
16000,60,1293,27561
16000,61,7732,168695
16000,62,26062,576208
16000,63,1424,31111
16000,64,18836,421829
16000,65,5496,127440
16000,66,5528,127499
16000,67,2970,87361
16000,68,7177,165460
16000,69,67666,1516354
16000,70,12141,273134
16000,71,61876,1452607
16000,72,8411,189965
16000,73,18283,403326
16000,74,8999,199295
16000,75,957,23346
16000,76,31404,699984
16000,77,17131,374907
16000,78,4261,95987
16000,79,16113,360444
16000,80,32729,722166
16000,81,5963,131692
16000,82,31629,699066
16000,83,2462,54508
16000,84,6908,152330
16000,85,2760,62347
16000,86,33599,738500
16000,87,24891,546263
16000,88,20470,452804
16000,89,23287,511834
16000,90,24253,529729
16000,91,13093,289662
16000,92,29059,672653
16000,93,19482,431833
16000,94,443,9591
16000,95,10383,229917
16000,96,5117,115459
16000,97,5209,114897
16000,98,7914,172938
16000,99,84,2042
17000,0,2492,54717
17000,1,7120,157592
17000,2,242,5344
17000,3,16618,369052
17000,4,15528,345544
17000,5,17127,406145
17000,6,10270,228940
17000,7,33610,745497
17000,8,46528,1045666
17000,9,10070,220770
17000,10,16110,356810
17000,11,8667,191055
17000,12,925,20584
17000,13,11861,263855
17000,14,5379,119840
17000,15,867,19301
17000,16,101054,2220705
17000,17,498,11314
17000,18,35403,779687
17000,19,40852,892443
17000,20,43007,949346
17000,21,6477,143922
17000,22,22759,508868
17000,23,32228,712189
17000,24,5251,115264
17000,25,33783,779794
17000,26,7790,172903
17000,27,3518,79235
17000,28,2956,66328
17000,29,6015,138364
17000,30,13212,296957
17000,31,11217,245991
17000,32,23482,523593
17000,33,641,14524
17000,34,17900,397057
17000,35,24982,556407
17000,36,12971,293565
17000,37,17334,380254
17000,38,34465,766565
17000,39,15106,332814
17000,40,9333,212916
17000,41,2556,55720
17000,42,1107,24032
17000,43,27590,614637
17000,44,8503,188451
17000,45,23869,542945
17000,46,21196,468295
17000,47,25188,555954
17000,48,44984,991156
17000,49,53741,1190424
17000,50,24949,569623
17000,51,5641,124147
17000,52,2310,51590
17000,53,40111,896138
17000,54,989,22230
17000,55,2875,62661
17000,56,3382,73510
17000,57,7655,169415
17000,58,13198,291758
17000,59,16775,371497
17000,60,18076,401479
17000,61,1066,23962
17000,62,2519,54833
17000,63,7012,154479
17000,64,8497,187721
17000,65,14721,322605
17000,66,34336,759916
17000,67,14559,320671
17000,68,2434,60026
17000,69,5724,126746
17000,70,36656,806056
17000,71,13134,300819
17000,72,830,18744
17000,73,2709,59821
17000,74,15270,343404
17000,75,4732,107312
17000,76,7878,179679
17000,77,18212,411233
17000,78,26980,598831
17000,79,14955,328591
17000,80,3479,76232
17000,81,3777,83727
17000,82,1716,38269
17000,83,77903,1724507
17000,84,4380,95416
17000,85,5407,119316
17000,86,13132,289400
17000,87,54005,1198875
17000,88,438,9653
17000,89,9763,213733
17000,90,1284,28664
17000,91,52433,1160341
17000,92,42998,964215
17000,93,6814,152043
17000,94,56733,1252104
17000,95,2697,58864
17000,96,25055,550692
17000,97,1095,23938
17000,98,44425,976442
17000,99,9370,212667
18000,0,15674,344428
18000,1,4576,98987
18000,2,31645,701098
18000,3,22560,513050
18000,4,3038,67451
18000,5,2430,52751
18000,6,536,11710
18000,7,4894,105846
18000,8,38526,838104
18000,9,10292,227210
18000,10,5605,127538
18000,11,25490,578343
18000,12,1687,37360
18000,13,1930,42159
18000,14,35128,792738
18000,15,8767,193096
18000,16,5269,118193
18000,17,1445,32482
18000,18,16828,368531
18000,19,2046,45078
18000,20,320,6639
18000,21,45629,1007813
18000,22,15526,344294
18000,23,531,11643
18000,24,6612,147035
18000,25,21062,464042
18000,26,15951,349104
18000,27,20450,452610
18000,28,5513,122885
18000,29,20834,458867
18000,30,12220,269624
18000,31,55683,1222499
18000,32,38219,853847
18000,33,21658,476169
18000,34,39896,877280
18000,35,26406,581158
18000,36,9333,205745
18000,37,5222,116099
18000,38,9338,208030
18000,39,22909,508104
18000,40,21893,486221
18000,41,339,8276
18000,42,24952,554510
18000,43,12547,277049
18000,44,15582,344074
18000,45,6029,136179
18000,46,5660,126689
18000,47,51863,1162025
18000,48,19694,437859
18000,49,11022,241692
18000,50,181,3990
18000,51,14074,385317
18000,52,18398,518259
18000,53,3932,110452
18000,54,5122,151885
18000,55,29592,805025
18000,56,1192,26702
18000,57,4748,108600
18000,58,25305,577383
18000,59,23794,535489
18000,60,1477,32097
18000,61,27996,643742
18000,62,21609,483464
18000,63,8585,190044
18000,64,108,2588
18000,65,17166,376069
18000,66,39923,886532
18000,67,19988,442478
18000,68,46424,1027604
18000,69,8902,200975
18000,70,30840,689301
18000,71,32321,721860
18000,72,2853,63765
18000,73,5474,128371
18000,74,27694,626756
18000,75,28495,632081
18000,76,31216,712742
18000,77,38153,838699
18000,78,4371,95393
18000,79,20185,451168
18000,80,9782,222620
18000,81,5132,113943
18000,82,11810,263742
18000,83,27695,610343
18000,84,16837,370423
18000,85,14983,330515
18000,86,10650,233639
18000,87,47268,1052853
18000,88,16362,372132
18000,89,16759,375376
18000,90,11786,282674
18000,91,4588,101410
18000,92,16481,366321
18000,93,28745,632341
18000,94,1446,31202
18000,95,6218,147767
18000,96,986,24009
18000,97,3111,68464
18000,98,49854,1128275
18000,99,12718,285853
19000,0,15055,348300
19000,1,16340,359258
19000,2,48470,1080098
19000,3,13513,301066
19000,4,19119,426606
19000,5,42161,969620
19000,6,78286,1761996
19000,7,4017,92651
19000,8,20116,470906
19000,9,27390,628756
19000,10,4187,94386
19000,11,17674,388646
19000,12,39529,874986
19000,13,5184,112777
19000,14,32942,726899
19000,15,4011,88199
19000,16,116337,2583543
19000,17,56000,1243228
19000,18,9763,214829
19000,19,4511,99471
19000,20,2326,52221
19000,21,28646,627576
19000,22,6320,137706
19000,23,4551,102018
19000,24,5535,122338
19000,25,42784,948989
19000,26,19765,444431
19000,27,963,22605
19000,28,21559,487821
19000,29,4639,102133
19000,30,4222,96167
19000,31,26833,603563
19000,32,11668,264200
19000,33,66645,1523385
19000,34,19567,435320
19000,35,8019,182678
19000,36,4073,88453
19000,37,1882,41690
19000,38,8960,196785
19000,39,20265,446538
19000,40,3274,71814
19000,41,14544,321825
19000,42,8319,187124
19000,43,611,14401
19000,44,7307,164506
19000,45,2423,52538
19000,46,7026,152461
19000,47,16789,371454
19000,48,11036,243843
19000,49,4451,97682
19000,50,63,1418
19000,51,27317,603700
19000,52,20385,445591
19000,53,32920,728512
19000,54,98,2166
19000,55,18412,411062
19000,56,12467,280975
19000,57,6010,131389
19000,58,31261,687456
19000,59,95345,2128660
19000,60,109604,2435638
19000,61,91865,2041482
19000,62,22552,498975
19000,63,6680,152731
19000,64,36969,834073
19000,65,978,22376
19000,66,3939,87748
19000,67,5113,112282
19000,68,16864,382850
19000,69,27564,621128
19000,70,14582,332821
19000,71,31922,715156
19000,72,19855,438876
19000,73,6906,149575
19000,74,7796,174315
19000,75,31929,717602
19000,76,16716,376904
19000,77,31319,713263
19000,78,43988,994246
19000,79,7310,166246
19000,80,27486,612555
19000,81,21079,472218
19000,82,49272,1102254
19000,83,3485,83512
19000,84,20603,466592
19000,85,17597,400480
19000,86,45238,1023788
19000,87,8324,187293
19000,88,13128,288217
19000,89,43981,986071
19000,90,3935,87030
19000,91,48929,1078156
19000,92,50017,1114677
19000,93,5328,120684
19000,94,23202,516345
19000,95,24375,544168
19000,96,16777,374265
19000,97,425,9894
19000,98,2510,56541
19000,99,46982,1059620
20000,0,45123,1017904
20000,1,7193,160933
20000,2,719,16622
20000,3,11658,267968
20000,4,22142,488492
20000,5,2986,65330
20000,6,4503,99176
20000,7,14742,327543
20000,8,18733,423714
20000,9,37050,839211
20000,10,7373,165349
20000,11,20357,470507
20000,12,11939,269312
20000,13,13952,312832
20000,14,4456,111790
20000,15,38221,861070
20000,16,24772,550701
20000,17,10844,237446
20000,18,17349,387222
20000,19,9949,219474
20000,20,39397,881635
20000,21,4606,102925
20000,22,9819,226045
20000,23,30340,683471
20000,24,7072,164398
20000,25,6979,163892
20000,26,7037,155907
20000,27,56506,1267322
20000,28,58762,1301751
20000,29,28061,633713
20000,30,30584,685986
20000,31,10727,240749
20000,32,11865,275435
20000,33,77714,1762871
20000,34,9507,212631
20000,35,8919,200878
20000,36,13493,305841
20000,37,16631,393831
20000,38,72040,1614862
20000,39,21846,492378
20000,40,7632,172919
20000,41,5484,123847
20000,42,75663,1707685
20000,43,47089,1054494
20000,44,29300,667086
20000,45,23406,526277
20000,46,5913,135963
20000,47,11685,269515
20000,48,29692,653991
20000,49,8977,197204
20000,50,30442,674263
20000,51,11176,245237
20000,52,33771,770360
20000,53,35505,826261
20000,54,9405,213990
20000,55,32034,730907
20000,56,3010,66772
20000,57,10945,242983
20000,58,21983,495936
20000,59,30394,700327
20000,60,28551,645247
20000,61,9363,211182
20000,62,7168,166218
20000,63,11477,257730
20000,64,15008,337925
20000,65,5408,119434
20000,66,29711,679471
20000,67,6794,153246
20000,68,4313,98295
20000,69,12528,284165
20000,70,5162,122764
20000,71,4941,114663
20000,72,23369,533856
20000,73,9962,228319
20000,74,45597,1021799
20000,75,52807,1219380
20000,76,16379,383012
20000,77,38891,872722
20000,78,13065,291697
20000,79,112257,2504140
20000,80,7144,171988
20000,81,1011,24085
20000,82,61400,1364219
20000,83,5826,127407
20000,84,9150,205002
20000,85,16477,378340
20000,86,12317,270996
20000,87,3232,74912
20000,88,21429,487043
20000,89,9425,209774
20000,90,32459,765831
20000,91,25342,580946
20000,92,8992,202699
20000,93,16427,364325
20000,94,9862,224350
20000,95,58344,1313705
20000,96,35008,819799
20000,97,25580,580241
20000,98,25388,598584
20000,99,48761,1092861
21000,0,13449,298929
21000,1,16689,377352
21000,2,7833,178087
21000,3,6466,154097
21000,4,41409,950931
21000,5,36570,821934
21000,6,34291,764500
21000,7,4936,110178
21000,8,4247,91926
21000,9,68068,1516544
21000,10,27483,619241
21000,11,13934,311020
21000,12,18570,418035
21000,13,107975,2424924
21000,14,3046,66621
21000,15,678,14756
21000,16,46299,1043607
21000,17,6787,155603
21000,18,9622,212783
21000,19,17537,390732
21000,20,2643,59065
21000,21,93,2089
21000,22,11656,261211
21000,23,67587,1537523
21000,24,31599,706607
21000,25,113,2629
21000,26,18565,415679
21000,27,4321,95817
21000,28,34217,764920
21000,29,115698,2590991
21000,30,1772,41493
21000,31,10031,228458
21000,32,44759,999442
21000,33,24284,550080
21000,34,2623,63871
21000,35,69333,1574439
21000,36,8116,182228
21000,37,31929,706884
21000,38,47456,1081355
21000,39,53954,1201882
21000,40,12854,291286
21000,41,21084,478668
21000,42,9827,225397
21000,43,26862,626930
21000,44,9680,216105
21000,45,3902,87539
21000,46,4460,101140
21000,47,11812,261307
21000,48,4363,96202
21000,49,15344,348996
21000,50,44729,994923
21000,51,1545,36498
21000,52,29979,698454
21000,53,12871,280290
21000,54,63604,1440761
21000,55,3226,71287
21000,56,39295,888007
21000,57,28255,634337
21000,58,1049,24840
21000,59,25899,572485
21000,60,6859,152479
21000,61,19055,427749
21000,62,15835,359704
21000,63,7381,164832
21000,64,158,3869
21000,65,36075,823588
21000,66,19471,446025
21000,67,8215,192715
21000,68,2263,48639
21000,69,1625,36078
21000,70,4627,108339
21000,71,36071,809604
21000,72,13175,289941
21000,73,1788,39655
21000,74,23950,528975
21000,75,14878,328967
21000,76,3063,80900
21000,77,77751,1740128
21000,78,4894,109665
21000,79,17928,402671
21000,80,9505,215519
21000,81,9882,228082
21000,82,47197,1086045
21000,83,22716,501341
21000,84,19087,430123
21000,85,9247,209429
21000,86,3582,80942
21000,87,55644,1274115
21000,88,31221,710399
21000,89,2571,57240
21000,90,31626,713067
21000,91,6389,141788
21000,92,171,3793
21000,93,39377,886153
21000,94,47601,1070881
21000,95,39412,909990
21000,96,1990,44231
21000,97,834,18084
21000,98,11123,244925
21000,99,5475,123258
22000,0,12487,285529
22000,1,3515,80031
22000,2,109599,2457924
22000,3,33089,734833
22000,4,593,12688
22000,5,40414,902690
22000,6,2248,56400
22000,7,2763,62455
22000,8,32159,740585
22000,9,21332,489488
22000,10,2937,67676
22000,11,394,9033
22000,12,6301,139413
22000,13,4522,100303
22000,14,47236,1081178
22000,15,3993,87743
22000,16,7895,175884
22000,17,1658,37463
22000,18,21001,473982
22000,19,27353,609065
22000,20,21136,485693
22000,21,15660,359895
22000,22,5480,122266
22000,23,10986,252238
22000,24,12146,276819
22000,25,13301,307769
22000,26,64010,1421469
22000,27,22713,501886
22000,28,15600,351968
22000,29,7138,159713
22000,30,23539,521190
22000,31,58649,1310081
22000,32,6406,148346
22000,33,782,17340
22000,34,42178,980912
22000,35,70221,1589069
22000,36,18735,420223
22000,37,4483,99640
22000,38,18650,417175
22000,39,81036,1826270
22000,40,364,8871
22000,41,914,22754
22000,42,4738,107751
22000,43,33061,755420
22000,44,5346,118836
22000,45,11466,258498
22000,46,44954,1005951
22000,47,7747,175480
22000,48,15105,340162
22000,49,35445,797029
22000,50,9690,220755
22000,51,22595,508882
22000,52,6606,147507
22000,53,3644,85495
22000,54,24594,547268
22000,55,19747,444950
22000,56,11441,259507
22000,57,4767,104802
22000,58,29978,666396
22000,59,2630,58191
22000,60,25027,560444
22000,61,17047,386150
22000,62,38498,866364
22000,63,77826,1738255
22000,64,39616,894954
22000,65,7519,166013
22000,66,8409,188962
22000,67,38484,858611
22000,68,9881,219544
22000,69,2307,51721
22000,70,35419,791610
22000,71,19317,438208
22000,72,9447,219747
22000,73,86075,1942715
22000,74,12943,289156
22000,75,808,19190
22000,76,29467,668497
22000,77,27695,631177
22000,78,25614,582600
22000,79,21158,477208
22000,80,16503,378422
22000,81,746,16666
22000,82,8705,194235
22000,83,15053,352108
22000,84,9836,221007
22000,85,3015,66248
22000,86,50257,1127527
22000,87,33635,757079
22000,88,2256,53441
22000,89,37949,849817
22000,90,20115,445017
22000,91,34612,773668
22000,92,21803,479517
22000,93,555,12991
22000,94,24949,568338
22000,95,162,3374
22000,96,3088,67511
22000,97,478,10393
22000,98,35321,796842
22000,99,2132,51235
23000,0,3382,76976
23000,1,534,11348
23000,2,44318,987822
23000,3,15109,335956
23000,4,37117,823975
23000,5,28024,625376
23000,6,23000,527661
23000,7,5677,140829
23000,8,57989,1325149
23000,9,25969,591804
23000,10,17153,381064
23000,11,2813,65501
23000,12,28406,634196
23000,13,64601,1445960
23000,14,17920,399012
23000,15,9577,217597
23000,16,17712,404096
23000,17,15665,348980
23000,18,14797,325844
23000,19,20832,464505
23000,20,65229,1473217
23000,21,34603,774585
23000,22,7616,173928
23000,23,9193,203286
23000,24,23290,525143
23000,25,68626,1559528
23000,26,42861,957216
23000,27,53713,1206887
23000,28,2794,63680
23000,29,24423,545545
23000,30,17737,391426
23000,31,6093,135429
23000,32,80757,1835013
23000,33,29897,679665
23000,34,7570,165596
23000,35,6097,133307
23000,36,9371,218207
23000,37,14097,317532
23000,38,18050,403016
23000,39,850,19077
23000,40,51570,1157802
23000,41,56239,1280703
23000,42,11633,270813
23000,43,31030,715865
23000,44,28420,661195
23000,45,75241,1707903
23000,46,7480,171089
23000,47,3111,69247
23000,48,17817,401239
23000,49,14581,331226
23000,50,9579,221187
23000,51,1467,35053
23000,52,19542,442743
23000,53,22857,505724
23000,54,33408,739000
23000,55,33584,763409
23000,56,423,9413
23000,57,9997,222642
23000,58,13214,306876
23000,59,21674,487672
23000,60,17384,387638
23000,61,18741,417367
23000,62,808,17797
23000,63,966,21522
23000,64,35795,792007
23000,65,3744,82624
23000,66,4749,104664
23000,67,40701,926574
23000,68,2144,48385
23000,69,37959,850128
23000,70,32724,724506
23000,71,9362,227899
23000,72,12988,300027
23000,73,12921,283931
23000,74,8778,194734
23000,75,12749,290423
23000,76,24521,571106
23000,77,39368,885291
23000,78,23772,533055
23000,79,15871,385309
23000,80,1398,30615
23000,81,29504,680657
23000,82,81832,1853045
23000,83,40895,924205
23000,84,4110,92204
23000,85,47545,1093798
23000,86,11991,281366
23000,87,15781,364771
23000,88,30484,684219
23000,89,20646,460715
23000,90,50866,1146062
23000,91,2936,66500
23000,92,75248,1690339
23000,93,33982,785977
23000,94,74395,1684395
23000,95,17501,403110
23000,96,26840,603265
23000,97,11164,244809
23000,98,10831,264949
23000,99,23305,537358
24000,0,11918,263138
24000,1,60503,1349525
24000,2,38182,844567
24000,3,886,19173
24000,4,1672,36854
24000,5,23864,538142
24000,6,4011,95194
24000,7,23426,515708
24000,8,74892,1696146
24000,9,1543,34304
24000,10,23093,518133
24000,11,1019,24096
24000,12,17367,391654
24000,13,5283,115344
24000,14,135,2920
24000,15,52854,1168937
24000,16,38148,846483
24000,17,278,5857
24000,18,61417,1367254
24000,19,23335,525211
24000,20,30775,689072
24000,21,61949,1410062
24000,22,47154,1064420
24000,23,2878,64753
24000,24,11574,268501
24000,25,5983,139501
24000,26,44437,980359
24000,27,24465,572323
24000,28,2572,63675
24000,29,18982,439805
24000,30,6212,138658
24000,31,33199,757805
24000,32,2355,54764
24000,33,19954,462190
24000,34,10141,226166
24000,35,22028,492392
24000,36,17027,379202
24000,37,28075,652209
24000,38,51580,1157780
24000,39,1707,37327
24000,40,18053,402762
24000,41,29735,664654
24000,42,42544,966029
24000,43,31374,745252
24000,44,20392,457189
24000,45,34764,782088
24000,46,62583,1444972
24000,47,8735,201834
24000,48,69402,1584550
24000,49,6336,140808
24000,50,82370,1865941
24000,51,50799,1131875
24000,52,31513,719017
24000,53,1768,39093
24000,54,1199,26385
24000,55,70211,1560388
24000,56,4118,92280
24000,57,7098,156201
24000,58,28803,648886
24000,59,57910,1304703
24000,60,2227,49217
24000,61,8280,194442
24000,62,51128,1150476
24000,63,22546,512898
24000,64,213,4979
24000,65,6730,151413
24000,66,92140,2082678
24000,67,41485,937545
24000,68,40365,916289
24000,69,17922,402090
24000,70,20342,449890
24000,71,25923,597777
24000,72,41027,944581
24000,73,33219,747227
24000,74,48044,1077315
24000,75,33674,752298
24000,76,23294,516795
24000,77,5556,124146
24000,78,65182,1474967
24000,79,11861,264063
24000,80,58903,1341077
24000,81,126884,2946280
24000,82,21397,487842
24000,83,10337,236515
24000,84,35863,794519
24000,85,8509,188335
24000,86,68282,1516692
24000,87,11123,257001
24000,88,75575,1709373
24000,89,49456,1097354
24000,90,79152,1805635
24000,91,10892,241834
24000,92,1522,33863
24000,93,15164,336300
24000,94,7530,167869
24000,95,8676,200290
24000,96,10246,229553
24000,97,633,15030
24000,98,23376,531811
24000,99,10173,231651
25000,0,79,1907
25000,1,12029,267427
25000,2,13303,304342
25000,3,16285,363280
25000,4,32874,736442
25000,5,7900,185978
25000,6,1254,27761
25000,7,19234,457701
25000,8,63595,1443529
25000,9,48716,1113724
25000,10,45024,1020571
25000,11,16909,376109
25000,12,4256,94538
25000,13,20413,471950
25000,14,8644,194781
25000,15,20343,472482
25000,16,14888,358824
25000,17,4630,104849
25000,18,52317,1174583
25000,19,12217,286846
25000,20,16948,376898
25000,21,107319,2411505
25000,22,19326,435545
25000,23,59996,1377087
25000,24,71060,1590519
25000,25,16859,381796
25000,26,1352,31598
25000,27,73126,1664138
25000,28,174,3750
25000,29,10264,225714
25000,30,46611,1056061
25000,31,94753,2142645
25000,32,5754,127565
25000,33,22165,516389
25000,34,22758,510190
25000,35,33859,760548
25000,36,23694,546474
25000,37,17402,409828
25000,38,2253,52545
25000,39,39708,875425
25000,40,15823,367027
25000,41,186,4120
25000,42,9349,206169
25000,43,6917,154657
25000,44,4553,100338
25000,45,47436,1057580
25000,46,8467,191795
25000,47,14572,340098
25000,48,25246,565582
25000,49,4201,94668
25000,50,11233,255434
25000,51,66556,1504374
25000,52,5516,123479
25000,53,35977,814541
25000,54,844,18528
25000,55,5182,117578
25000,56,11814,264862
25000,57,22377,493677
25000,58,11435,253466
25000,59,24566,551866
25000,60,10229,232896
25000,61,7673,179643
25000,62,3081,71060
25000,63,19868,444199
25000,64,12416,276547
25000,65,2508,55156
25000,66,15807,357203
25000,67,14132,312361
25000,68,3779,83081
25000,69,9295,208277
25000,70,5043,117622
25000,71,18004,409884
25000,72,1473,33539
25000,73,6492,147520
25000,74,26012,589616
25000,75,2605,57663
25000,76,28164,631349
25000,77,12539,293687
25000,78,11944,280925
25000,79,623,13612
25000,80,49738,1125375
25000,81,32828,753880
25000,82,28441,652338
25000,83,53486,1231082
25000,84,10270,227768
25000,85,9186,206386
25000,86,63348,1444053
25000,87,16867,383330
25000,88,16116,374136
25000,89,85402,1955194
25000,90,22466,509477
25000,91,1971,44764
25000,92,33610,773785
25000,93,92778,2102613
25000,94,26410,606750
25000,95,86361,1954272
25000,96,49073,1096982
25000,97,6321,138976
25000,98,21530,490700
25000,99,9407,208816
26000,0,14181,315433
26000,1,17415,389282
26000,2,4520,102193
26000,3,47325,1094656
26000,4,10439,234042
26000,5,37139,836933
26000,6,11640,262923
26000,7,28067,648014
26000,8,7972,176544
26000,9,2656,61887
26000,10,29439,665439
26000,11,2687,58362
26000,12,392,8736
26000,13,33747,759744
26000,14,52302,1169709
26000,15,1913,43514
26000,16,4178,92895
26000,17,10374,229891
26000,18,11203,249445
26000,19,47131,1070019
26000,20,2268,49572
26000,21,73178,1680031
26000,22,45659,1038634
26000,23,49943,1124861
26000,24,50832,1142906
26000,25,33982,764937
26000,26,99552,2318642
26000,27,22477,504867
26000,28,497,11622
26000,29,48323,1085197
26000,30,53293,1217076
26000,31,39946,915005
26000,32,31697,725001
26000,33,38245,856780
26000,34,141442,3203098
26000,35,74768,1695877
26000,36,44384,1005682
26000,37,23354,522797
26000,38,28684,666077
26000,39,29152,660883
26000,40,2537,56820
26000,41,32023,744808
26000,42,7321,162210
26000,43,35381,795013
26000,44,17466,389981
26000,45,91773,2108289
26000,46,22562,505043
26000,47,2472,54315
26000,48,1809,40984
26000,49,32697,740615
26000,50,50684,1135239
26000,51,6504,157509
26000,52,48195,1115974
